datetime,low,high,open,close,volumefrom,volumeto
2018-04-11,6806.01,6974.0,6824.99,6942.99,7809.09,53835669.46
2018-04-12,6767.77,8050.0,6942.99,7916.0,28395.32,214771004.86
2018-04-13,7760.0,8220.0,7916.0,7893.19,20659.55,165216508.67
2018-04-14,7830.0,8150.0,7893.19,8003.11,9036.54,72396037.5
2018-04-15,8003.11,8392.56,8003.11,8355.25,9106.28,75015635.82
2018-04-16,7905.99,8398.98,8355.25,8048.93,12617.3,102125725.69
2018-04-17,7822.0,8162.5,8048.93,7892.1,10184.17,81563611.65
2018-04-18,7879.8,8243.99,7892.1,8152.05,10071.0,81308219.64
2018-04-19,8105.0,8300.0,8152.05,8274.0,11199.38,92034904.14
2018-04-20,8216.21,8932.56,8274.0,8866.27,14891.29,126835932.42
2018-04-21,8610.7,9038.87,8866.27,8915.42,11250.01,99156727.62
2018-04-22,8754.01,9015.0,8915.42,8795.01,7215.69,64164105.31
2018-04-23,8775.1,8991.0,8795.01,8931.3,7780.82,69214737.03
2018-04-24,8930.0,9728.56,8931.3,9648.0,19437.27,181524168.29
2018-04-25,8602.43,9763.49,9648.0,8865.98,29386.63,269894051.19
2018-04-26,8660.0,9318.0,8865.98,9272.11,14759.34,131435230.31
2018-04-27,8910.0,9369.0,9272.11,8922.55,11378.78,104539338.7
2018-04-28,8863.42,9440.01,8922.55,9329.99,8413.13,77754446.67
2018-04-29,9179.99,9512.5,9329.99,9389.01,7545.14,70623571.2
2018-04-30,9119.0,9446.98,9389.01,9243.83,8320.14,77222420.62
2018-05-01,8831.21,9245.37,9243.83,9072.29,10763.33,96666932.01
2018-05-02,8990.0,9250.04,9072.29,9190.48,8212.95,74933819.79
2018-05-03,9131.0,9800.0,9190.48,9725.74,13700.5,129425309.67
2018-05-04,9465.0,9743.87,9725.74,9685.0,10013.2,96569125.26
2018-05-05,9660.28,9948.12,9685.0,9800.0,8827.89,86787106.26
2018-05-06,9390.0,9880.0,9800.0,9600.0,7112.87,68458545.47
2018-05-07,9162.85,9619.55,9600.0,9353.0,9317.83,86959663.38
2018-05-08,9050.0,9463.13,9353.0,9177.81,8950.5,82566086.42
2018-05-09,8960.0,9370.0,9177.81,9300.08,8129.59,74546897.15
2018-05-10,9001.01,9386.31,9300.08,9010.51,7218.76,66420658.6
2018-05-11,8351.0,9010.51,9010.51,8403.33,15907.06,137940903.1
2018-05-12,8223.43,8658.57,8403.33,8475.0,10792.17,90952428.28
2018-05-13,8345.0,8774.32,8475.0,8686.1,6259.26,53639665.94
2018-05-14,8289.79,8880.01,8686.1,8670.0,13418.34,115748349.75
2018-05-15,8420.45,8847.0,8670.0,8477.46,10250.04,88297355.67
2018-05-16,8104.99,8500.0,8477.46,8344.0,9914.22,81955959.22
2018-05-17,8001.0,8482.01,8344.0,8059.0,7926.38,65295038.3
2018-05-18,7927.21,8279.63,8059.0,8238.51,7715.22,62470941.97
2018-05-19,8152.54,8390.0,8238.51,8235.6,4117.42,34005517.03
2018-05-20,8172.0,8596.74,8235.6,8516.86,4273.42,35902082.55
2018-05-21,8309.23,8584.39,8516.86,8393.44,4844.48,40909022.48
2018-05-22,7950.0,8400.0,8393.44,7987.7,6589.43,53897527.48
2018-05-23,7433.19,8030.0,7987.7,7505.0,14905.99,114810431.52
2018-05-24,7269.0,7734.99,7505.0,7584.15,11033.72,82931373.76
2018-05-25,7326.94,7661.85,7584.15,7459.11,8491.93,63420692.82
2018-05-26,7287.23,7640.46,7459.11,7337.95,4391.64,32866203.7
2018-05-27,7229.01,7392.7,7337.95,7346.64,4381.6,31993637.04
2018-05-28,7087.0,7444.8,7346.64,7107.94,7387.64,53420746.08
2018-05-29,7058.0,7524.99,7107.94,7460.0,10110.69,73998239.29
2018-05-30,7272.71,7557.78,7460.0,7380.01,6003.96,44492636.81
2018-05-31,7340.0,7608.99,7380.01,7485.0,5809.56,43622416.7
2018-06-01,7351.01,7599.99,7485.0,7514.32,6726.93,50201757.77
2018-06-02,7440.0,7697.09,7514.32,7636.42,4702.68,35749666.62
2018-06-03,7583.24,7777.0,7636.42,7706.37,4706.08,36217683.05
2018-06-04,7447.61,7747.57,7706.37,7487.37,5644.33,42594288.27
2018-06-05,7355.0,7677.5,7487.37,7612.51,5599.22,42039709.41
2018-06-06,7484.0,7691.0,7612.51,7655.0,5566.79,42305009.7
2018-06-07,7635.0,7747.0,7655.0,7684.93,4978.29,38285664.53
2018-06-08,7536.58,7690.0,7684.93,7618.8,3898.49,29714138.4
2018-06-09,7468.0,7679.61,7618.8,7496.4,2591.37,19705723.85
2018-06-10,6652.0,7496.41,7496.4,6770.31,17537.54,121672118.26
2018-06-11,6666.66,6913.83,6770.31,6881.0,11514.71,77860066.29
2018-06-12,6450.0,6885.84,6881.0,6544.99,10182.01,67843714.24
2018-06-13,6135.0,6618.95,6544.99,6302.32,16938.07,107919670.44
2018-06-14,6269.0,6749.99,6302.32,6638.49,14198.23,92330049.17
2018-06-15,6370.0,6659.99,6638.49,6391.22,6903.72,45121373.39
2018-06-16,6330.0,6549.99,6391.22,6484.29,4442.03,28678398.29
2018-06-17,6428.14,6570.01,6484.29,6447.16,3250.28,21122998.53
2018-06-18,6385.0,6795.0,6447.16,6709.02,7725.85,50862772.08
2018-06-19,6670.01,6829.06,6709.02,6736.41,6092.32,40990235.23
2018-06-20,6557.66,6817.0,6736.41,6756.1,6488.5,43427008.47
2018-06-21,6682.3,6787.0,6756.1,6719.01,4182.1,28146891.35
2018-06-22,5921.21,6725.0,6719.01,6059.82,16911.16,105561912.61
2018-06-23,6040.01,6250.0,6059.82,6178.29,5908.17,36244141.37
2018-06-24,5777.0,6255.8,6178.29,6149.99,12695.65,76443754.14
2018-06-25,6070.13,6340.01,6149.99,6246.01,8807.46,54715582.75
2018-06-26,6024.99,6271.0,6246.01,6074.94,6253.3,38645723.81
2018-06-27,5984.11,6175.43,6074.94,6132.17,6792.7,41399520.28
2018-06-28,5818.0,6161.47,6132.17,5851.66,7418.41,44664591.84
2018-06-29,5790.01,6300.0,5851.66,6202.36,10629.32,63391179.25
2018-06-30,6185.0,6520.15,6202.36,6383.19,6547.95,41740609.64
2018-07-01,6256.76,6424.14,6383.19,6349.5,3880.62,24628052.11
2018-07-02,6270.01,6669.99,6349.5,6611.79,8121.3,53027923.04
2018-07-03,6465.0,6673.99,6611.79,6502.62,6352.02,41823454.57
2018-07-04,6411.51,6794.99,6502.62,6587.47,6542.58,43252522.96
2018-07-05,6449.5,6700.0,6587.47,6532.95,6719.91,44183353.29
2018-07-06,6452.2,6639.0,6532.95,6600.0,4997.83,32760665.2
2018-07-07,6512.0,6843.26,6600.0,6753.28,4201.2,27817256.98
2018-07-08,6671.0,6778.31,6753.28,6701.97,3126.09,21059821.76
2018-07-09,6625.0,6815.82,6701.97,6664.01,5072.92,34007270.21
2018-07-10,6279.0,6679.47,6664.01,6303.7,7603.87,48994686.81
2018-07-11,6281.01,6400.0,6303.7,6390.04,4926.29,31309175.0
2018-07-12,6075.01,6390.04,6390.04,6249.75,8810.27,54928554.52
2018-07-13,6121.53,6335.09,6249.75,6216.29,5827.07,36331369.65
2018-07-14,6187.0,6323.68,6216.29,6248.65,2934.25,18320211.43
2018-07-15,6233.26,6385.35,6248.65,6348.73,3669.02,23230467.01
2018-07-16,6330.3,6750.0,6348.73,6728.81,8828.08,58194902.32
2018-07-17,6663.51,7472.5,6728.81,7315.01,15108.63,107004977.08
2018-07-18,7229.89,7584.85,7315.01,7378.99,15273.11,113266571.1
2018-07-19,7281.42,7563.81,7378.99,7470.01,9683.79,71815627.59
2018-07-20,7259.76,7687.0,7470.01,7334.46,9846.56,73047752.52
2018-07-21,7204.32,7444.77,7334.46,7408.0,4853.63,35580481.69
2018-07-22,7327.75,7569.69,7408.0,7397.8,5353.75,39868036.18
2018-07-23,7378.26,7809.0,7397.8,7720.09,12070.76,92801603.09
2018-07-24,7695.99,8488.0,7720.09,8401.01,18923.85,153677129.68
2018-07-25,8042.0,8482.84,8401.01,8157.15,13863.11,114146044.03
2018-07-26,7840.0,8290.0,8157.15,7931.99,11202.08,90818534.46
2018-07-27,7787.29,8276.55,7931.99,8184.21,11584.49,93237668.65
2018-07-28,8065.0,8230.0,8184.21,8228.9,3991.58,32614428.43
2018-07-29,8127.87,8289.96,8228.9,8216.34,4059.13,33351348.24
2018-07-30,7850.0,8274.92,8216.34,8170.01,9821.99,79392659.29
2018-07-31,7634.22,8173.57,8170.01,7727.27,12000.2,93911260.29
2018-08-01,7440.01,7750.0,7727.27,7603.99,10921.59,82623838.46
2018-08-02,7462.0,7707.54,7603.99,7533.92,6722.46,50931754.41
2018-08-03,7285.0,7538.53,7533.92,7414.08,10475.08,77574038.63
2018-08-04,6940.0,7495.0,7414.08,7005.0,9218.69,65775392.46
2018-08-05,6880.0,7086.52,7005.0,7030.01,6104.64,42664283.17
2018-08-06,6840.06,7163.0,7030.01,6938.0,8425.87,58826812.92
2018-08-07,6650.0,7152.0,6938.0,6718.22,10429.16,72216177.79
2018-08-08,6121.04,6718.22,6718.22,6282.5,21222.61,135716565.21
2018-08-09,6177.51,6633.21,6282.5,6546.46,13627.25,87452203.34
2018-08-10,6015.0,6584.8,6546.46,6146.01,7740.13,48242242.25
2018-08-11,6003.0,6485.76,6146.01,6235.56,9807.05,60979023.97
2018-08-12,6169.46,6482.0,6235.56,6316.01,7973.68,50301623.83
2018-08-13,6143.0,6544.99,6316.01,6253.67,10179.58,64323059.55
2018-08-14,5900.0,6258.32,6253.67,6195.01,17119.88,103854359.83
2018-08-15,6189.0,6636.0,6195.01,6269.01,16811.85,107546758.9
2018-08-16,6200.0,6475.01,6269.01,6315.9,8799.16,55858562.0
2018-08-17,6290.39,6585.5,6315.9,6585.49,10578.77,68564601.79
2018-08-18,6312.0,6613.23,6585.49,6396.64,6669.64,43017147.41
2018-08-19,6328.45,6547.34,6396.64,6489.53,4432.89,28490268.61
2018-08-20,6227.71,6525.0,6489.53,6258.74,7448.29,47749934.79
2018-08-21,6249.12,6490.0,6258.74,6475.9,6584.39,42145909.64
2018-08-22,6250.0,6890.65,6475.9,6359.99,15930.31,104341943.74
2018-08-23,6348.69,6568.37,6359.99,6526.36,6856.61,44170875.0
2018-08-24,6451.55,6719.0,6526.36,6690.88,7223.8,47501021.18
2018-08-25,6668.0,6790.0,6690.88,6737.52,4761.32,32019192.31
2018-08-26,6574.27,6773.0,6737.52,6709.98,4641.17,30988635.87
2018-08-27,6654.13,6947.6,6709.98,6911.9,6994.99,47234694.38
2018-08-28,6864.96,7128.0,6911.9,7071.01,11482.31,80511149.84
2018-08-29,6907.42,7119.0,7071.01,7030.9,7424.03,52174844.41
2018-08-30,6790.0,7048.66,7030.9,6983.0,7910.9,54632215.36
2018-08-31,6884.49,7090.46,6983.0,7015.01,7685.76,53748713.61
2018-09-01,7010.98,7275.0,7015.01,7191.08,5978.49,42717080.73
2018-09-02,7130.01,7328.36,7191.08,7295.0,5648.04,40927690.96
2018-09-03,7192.99,7338.0,7295.0,7256.98,5857.14,42567231.9
2018-09-04,7229.94,7402.5,7256.98,7360.0,7717.62,56629839.78
2018-09-05,6664.07,7384.0,7360.0,6687.96,14914.63,104385125.22
2018-09-06,6272.73,6703.73,6687.96,6495.0,17927.95,115051401.95
2018-09-07,6325.0,6530.0,6495.0,6395.01,8126.97,52306103.71
2018-09-08,6116.0,6460.0,6395.01,6188.0,6748.54,42370156.36
